I10_DX,freq
J1000,1.4624753207289628e-4
C642,1.4624753207289628e-4
T8484XA,1.4624753207289628e-4
I330,1.4624753207289628e-4
M25562,1.4624753207289628e-4
M21371,1.4624753207289628e-4
J869,1.4624753207289628e-4
I82412,1.4624753207289628e-4
E1042,1.4624753207289628e-4
Y92411,1.4624753207289628e-4
K769,1.3812266917995758e-4
F4325,1.3812266917995758e-4
J111,1.3812266917995758e-4
F10230,1.3812266917995758e-4
J951,1.3812266917995758e-4
Z3801,1.3812266917995758e-4
T82855A,1.3812266917995758e-4
F315,1.3812266917995758e-4
A0472,1.3812266917995758e-4
E11622,1.3812266917995758e-4
Z3A33,1.3812266917995758e-4
R1084,1.3812266917995758e-4
Y909,1.3812266917995758e-4
S301XXA,1.3812266917995758e-4
M25569,1.3812266917995758e-4
K254,1.3812266917995758e-4
I82411,1.3812266917995758e-4
M41125,1.3812266917995758e-4
B1910,1.3812266917995758e-4
V4352XA,1.3812266917995758e-4
R1031,1.3812266917995758e-4
E6609,1.3812266917995758e-4
R161,1.3812266917995758e-4
O99820,1.3812266917995758e-4
R0603,1.2999780628701892e-4
G801,1.2999780628701892e-4
H6693,1.2999780628701892e-4
E2740,1.2999780628701892e-4
K436,1.2999780628701892e-4
S27322A,1.2999780628701892e-4
I808,1.2999780628701892e-4
Y92129,1.2999780628701892e-4
Z832,1.2999780628701892e-4
Y830,1.2999780628701892e-4
M4726,1.2999780628701892e-4
K1230,1.2999780628701892e-4
N3941,1.2999780628701892e-4
Y828,1.2999780628701892e-4
G950,1.2999780628701892e-4
Z602,1.2999780628701892e-4
B3749,1.2999780628701892e-4
H538,1.2999780628701892e-4
H9191,1.2999780628701892e-4
Y907,1.2999780628701892e-4
O1404,1.2999780628701892e-4
Z8669,1.2999780628701892e-4
F4312,1.2999780628701892e-4
O660,1.2999780628701892e-4
M791,1.2999780628701892e-4
J218,1.2999780628701892e-4
S32039A,1.2999780628701892e-4
S2243XA,1.2999780628701892e-4
S3210XA,1.2999780628701892e-4
B955,1.2999780628701892e-4
K8510,1.2187294339408022e-4
G40109,1.2187294339408022e-4
E232,1.2187294339408022e-4
R2681,1.2187294339408022e-4
C50919,1.2187294339408022e-4
D801,1.2187294339408022e-4
G510,1.2187294339408022e-4
Z553,1.2187294339408022e-4
O7020,1.2187294339408022e-4
Z1612,1.2187294339408022e-4
R1011,1.2187294339408022e-4
R8271,1.2187294339408022e-4
O9089,1.2187294339408022e-4
S01511A,1.2187294339408022e-4
C180,1.2187294339408022e-4
R251,1.2187294339408022e-4
E041,1.2187294339408022e-4
D751,1.2187294339408022e-4
F0781,1.2187294339408022e-4
K435,1.2187294339408022e-4
Z3A32,1.2187294339408022e-4
K559,1.2187294339408022e-4
L719,1.2187294339408022e-4
T148,1.2187294339408022e-4
I771,1.1374808050114154e-4
A4159,1.1374808050114154e-4
M19042,1.1374808050114154e-4
B372,1.1374808050114154e-4
F323,1.1374808050114154e-4
Z8261,1.1374808050114154e-4
C3412,1.1374808050114154e-4
D701,1.1374808050114154e-4
O99333,1.1374808050114154e-4
N131,1.1374808050114154e-4
K279,1.1374808050114154e-4
G960,1.1374808050114154e-4
M179,1.1374808050114154e-4
Q613,1.1374808050114154e-4
K635,1.1374808050114154e-4
C8330,1.1374808050114154e-4
G620,1.1374808050114154e-4
S0232XA,1.1374808050114154e-4
G479,1.1374808050114154e-4
S300XXA,1.1374808050114154e-4
L4050,1.1374808050114154e-4
M7138,1.1374808050114154e-4
Z9484,1.1374808050114154e-4
G47419,1.1374808050114154e-4
L03031,1.1374808050114154e-4
Z9882,1.1374808050114154e-4
Z170,1.1374808050114154e-4
M879,1.1374808050114154e-4
R29898,1.1374808050114154e-4
N135,1.1374808050114154e-4
W3400XA,1.1374808050114154e-4
R0981,1.1374808050114154e-4
W01198A,1.1374808050114154e-4
M75101,1.1374808050114154e-4
G808,1.1374808050114154e-4
Z558,1.1374808050114154e-4
A4102,1.1374808050114154e-4
J13,1.1374808050114154e-4
F639,1.1374808050114154e-4
K5904,1.0562321760820286e-4
X789XXA,1.0562321760820286e-4
M25572,1.0562321760820286e-4
D72828,1.0562321760820286e-4
O99513,1.0562321760820286e-4
J9809,1.0562321760820286e-4
W11XXXA,1.0562321760820286e-4
O9842,1.0562321760820286e-4
B950,1.0562321760820286e-4
G43109,1.0562321760820286e-4
I169,1.0562321760820286e-4
L989,1.0562321760820286e-4
E840,1.0562321760820286e-4
O43123,1.0562321760820286e-4
N9410,1.0562321760820286e-4
T447X5A,1.0562321760820286e-4
E049,1.0562321760820286e-4
B029,1.0562321760820286e-4
K317,1.0562321760820286e-4
J050,1.0562321760820286e-4
Z3A30,1.0562321760820286e-4
Z7682,1.0562321760820286e-4
F70,1.0562321760820286e-4
R441,1.0562321760820286e-4
Z538,1.0562321760820286e-4
T80211A,1.0562321760820286e-4
I358,1.0562321760820286e-4
C569,1.0562321760820286e-4
E118,1.0562321760820286e-4
N139,1.0562321760820286e-4
J9383,1.0562321760820286e-4
C259,1.0562321760820286e-4
X58XXXD,1.0562321760820286e-4
J42,1.0562321760820286e-4
J45990,1.0562321760820286e-4
I468,1.0562321760820286e-4
Z3A31,1.0562321760820286e-4
N201,1.0562321760820286e-4
F330,1.0562321760820286e-4
R402363,1.0562321760820286e-4
D899,9.749835471526418e-5
D271,9.749835471526418e-5
Y040XXA,9.749835471526418e-5
N816,9.749835471526418e-5
M2550,9.749835471526418e-5
T50905A,9.749835471526418e-5
I050,9.749835471526418e-5
T501X5A,9.749835471526418e-5
I491,9.749835471526418e-5
O4593,9.749835471526418e-5
N320,9.749835471526418e-5
Y839,9.749835471526418e-5
L709,9.749835471526418e-5
I81,9.749835471526418e-5
C8190,9.749835471526418e-5
L03213,9.749835471526418e-5
J80,9.749835471526418e-5
S01111A,9.749835471526418e-5
R351,9.749835471526418e-5
Z8349,9.749835471526418e-5
K631,9.749835471526418e-5
G9782,9.749835471526418e-5
Z471,9.749835471526418e-5
K810,9.749835471526418e-5
K661,9.749835471526418e-5
R578,9.749835471526418e-5
I342,9.749835471526418e-5
T82857A,9.749835471526418e-5
M41124,9.749835471526418e-5
S12600A,9.749835471526418e-5
R443,9.749835471526418e-5
Q250,9.749835471526418e-5
Z89422,9.749835471526418e-5
I871,9.749835471526418e-5
K7469,9.749835471526418e-5
C7889,9.749835471526418e-5
T83518A,9.749835471526418e-5
R140,9.749835471526418e-5
O9942,9.749835471526418e-5
M2578,9.749835471526418e-5
R252,9.749835471526418e-5
L03317,9.749835471526418e-5
S32591A,9.749835471526418e-5
L509,8.93734918223255e-5
F09,8.93734918223255e-5
Z813,8.93734918223255e-5
N814,8.93734918223255e-5
K2900,8.93734918223255e-5
I63512,8.93734918223255e-5
O665,8.93734918223255e-5
K1231,8.93734918223255e-5
I69322,8.93734918223255e-5
Z630,8.93734918223255e-5
C187,8.93734918223255e-5
R402112,8.93734918223255e-5
R402253,8.93734918223255e-5
J9801,8.93734918223255e-5
N321,8.93734918223255e-5
Y833,8.93734918223255e-5
M5127,8.93734918223255e-5
K652,8.93734918223255e-5
O09513,8.93734918223255e-5
R7301,8.93734918223255e-5
M129,8.93734918223255e-5
T17590A,8.93734918223255e-5
Z87828,8.93734918223255e-5
W57XXXA,8.93734918223255e-5
C771,8.93734918223255e-5
I209,8.93734918223255e-5
K838,8.93734918223255e-5
K633,8.93734918223255e-5
Z8489,8.93734918223255e-5
K311,8.93734918223255e-5
F1310,8.93734918223255e-5
I679,8.93734918223255e-5
Z45018,8.93734918223255e-5
L600,8.93734918223255e-5
Y92414,8.93734918223255e-5
R6252,8.93734918223255e-5
S271XXA,8.93734918223255e-5
M5432,8.93734918223255e-5
D735,8.93734918223255e-5
G7281,8.93734918223255e-5
R0989,8.93734918223255e-5
K7689,8.93734918223255e-5
I159,8.93734918223255e-5
D320,8.93734918223255e-5
I7092,8.93734918223255e-5
R1030,8.93734918223255e-5
I5041,8.93734918223255e-5
I864,8.93734918223255e-5
C7949,8.124862892938682e-5
Q796,8.124862892938682e-5
N3944,8.124862892938682e-5
F4010,8.124862892938682e-5
G40802,8.124862892938682e-5
C801,8.124862892938682e-5
H509,8.124862892938682e-5
T401X1A,8.124862892938682e-5
C3492,8.124862892938682e-5
F3289,8.124862892938682e-5
K8580,8.124862892938682e-5
G9520,8.124862892938682e-5
S51811A,8.124862892938682e-5
O24424,8.124862892938682e-5
S36113A,8.124862892938682e-5
S72002A,8.124862892938682e-5
N3001,8.124862892938682e-5
L0211,8.124862892938682e-5
R062,8.124862892938682e-5
M79662,8.124862892938682e-5
M50122,8.124862892938682e-5
N3946,8.124862892938682e-5
T82897A,8.124862892938682e-5
C799,8.124862892938682e-5
T39312A,8.124862892938682e-5
R710,8.124862892938682e-5
F845,8.124862892938682e-5
Q315,8.124862892938682e-5
G40219,8.124862892938682e-5
R944,8.124862892938682e-5
J4552,8.124862892938682e-5
J4522,8.124862892938682e-5
Z5321,8.124862892938682e-5
N898,8.124862892938682e-5
I615,8.124862892938682e-5
Z89421,8.124862892938682e-5
Q430,8.124862892938682e-5
S060X0A,8.124862892938682e-5
R402212,8.124862892938682e-5
Z634,8.124862892938682e-5
I69319,8.124862892938682e-5
Q998,8.124862892938682e-5
Q059,8.124862892938682e-5
C782,8.124862892938682e-5
D352,8.124862892938682e-5
F251,8.124862892938682e-5
M349,8.124862892938682e-5
K560,7.312376603644814e-5
R3129,7.312376603644814e-5
D5701,7.312376603644814e-5
R4189,7.312376603644814e-5
C7A8,7.312376603644814e-5
S0240DA,7.312376603644814e-5
E11610,7.312376603644814e-5
K8681,7.312376603644814e-5
N838,7.312376603644814e-5
S27331A,7.312376603644814e-5
Z90711,7.312376603644814e-5
G9619,7.312376603644814e-5
R4702,7.312376603644814e-5
K2960,7.312376603644814e-5
I723,7.312376603644814e-5
I708,7.312376603644814e-5
Z8547,7.312376603644814e-5
K228,7.312376603644814e-5
F1094,7.312376603644814e-5
J95812,7.312376603644814e-5
T360X5A,7.312376603644814e-5
L03221,7.312376603644814e-5
I462,7.312376603644814e-5
K754,7.312376603644814e-5
I498,7.312376603644814e-5
S060X1A,7.312376603644814e-5
G540,7.312376603644814e-5
I371,7.312376603644814e-5
I63412,7.312376603644814e-5
Z3A28,7.312376603644814e-5
H8109,7.312376603644814e-5
Q256,7.312376603644814e-5
J0390,7.312376603644814e-5
Z524,7.312376603644814e-5
N39498,7.312376603644814e-5
J988,7.312376603644814e-5
I426,7.312376603644814e-5
S36114A,7.312376603644814e-5
Y793,7.312376603644814e-5
K2971,7.312376603644814e-5
C3491,7.312376603644814e-5
B958,7.312376603644814e-5
I611,7.312376603644814e-5
O114,7.312376603644814e-5
Z3A27,7.312376603644814e-5
L03032,7.312376603644814e-5
F901,7.312376603644814e-5
J129,7.312376603644814e-5
M4186,7.312376603644814e-5
S30810A,7.312376603644814e-5
D682,7.312376603644814e-5
Y92018,7.312376603644814e-5
N250,7.312376603644814e-5
K91840,7.312376603644814e-5
M546,7.312376603644814e-5
J4531,7.312376603644814e-5
L732,6.499890314350946e-5
S52501A,6.499890314350946e-5
O640XX0,6.499890314350946e-5
O322XX0,6.499890314350946e-5
C779,6.499890314350946e-5
K668,6.499890314350946e-5
M659,6.499890314350946e-5
C50411,6.499890314350946e-5
Z6710,6.499890314350946e-5
Y92098,6.499890314350946e-5
R29702,6.499890314350946e-5
V4362XA,6.499890314350946e-5
R1311,6.499890314350946e-5
E1149,6.499890314350946e-5
S36115A,6.499890314350946e-5
S0282XA,6.499890314350946e-5
Y9323,6.499890314350946e-5
S22079A,6.499890314350946e-5
R402312,6.499890314350946e-5
N210,6.499890314350946e-5
R7611,6.499890314350946e-5
I998,6.499890314350946e-5
Y9239,6.499890314350946e-5
C712,6.499890314350946e-5
Z9282,6.499890314350946e-5
F5101,6.499890314350946e-5
S40211A,6.499890314350946e-5
N433,6.499890314350946e-5
L988,6.499890314350946e-5
W108XXA,6.499890314350946e-5
Z289,6.499890314350946e-5
Z6741,6.499890314350946e-5
O99613,6.499890314350946e-5
O4212,6.499890314350946e-5
T383X6A,6.499890314350946e-5
E7212,6.499890314350946e-5
S32810A,6.499890314350946e-5
R091,6.499890314350946e-5
Q213,6.499890314350946e-5
F72,6.499890314350946e-5
A403,6.499890314350946e-5
N760,6.499890314350946e-5
S42292A,6.499890314350946e-5
O752,6.499890314350946e-5
S8001XA,6.499890314350946e-5
M47892,6.499890314350946e-5
T462X5A,6.499890314350946e-5
K626,6.499890314350946e-5
I2609,6.499890314350946e-5
I2729,6.499890314350946e-5
R402242,6.499890314350946e-5
W208XXA,6.499890314350946e-5
Q871,6.499890314350946e-5
O358XX0,6.499890314350946e-5
R180,6.499890314350946e-5
K420,6.499890314350946e-5
H5509,6.499890314350946e-5
C8510,6.499890314350946e-5
Q039,6.499890314350946e-5
M21162,6.499890314350946e-5
N83209,6.499890314350946e-5
L89610,6.499890314350946e-5
C785,6.499890314350946e-5
Z8571,6.499890314350946e-5
R54,6.499890314350946e-5
O631,6.499890314350946e-5
C250,5.687404025057077e-5
J84112,5.687404025057077e-5
D860,5.687404025057077e-5
M8588,5.687404025057077e-5
Z884,5.687404025057077e-5
O2412,5.687404025057077e-5
I63312,5.687404025057077e-5
N952,5.687404025057077e-5
F1099,5.687404025057077e-5
I629,5.687404025057077e-5
N803,5.687404025057077e-5
L89150,5.687404025057077e-5
S1181XA,5.687404025057077e-5
Z91411,5.687404025057077e-5
M87851,5.687404025057077e-5
E8779,5.687404025057077e-5
N318,5.687404025057077e-5
M1289,5.687404025057077e-5
N813,5.687404025057077e-5
M21061,5.687404025057077e-5
K623,5.687404025057077e-5
G939,5.687404025057077e-5
D591,5.687404025057077e-5
G9382,5.687404025057077e-5
H6123,5.687404025057077e-5
S61411A,5.687404025057077e-5
C9200,5.687404025057077e-5
O26873,5.687404025057077e-5
T68XXXA,5.687404025057077e-5
C561,5.687404025057077e-5
R6884,5.687404025057077e-5
K5289,5.687404025057077e-5
O98313,5.687404025057077e-5
Q040,5.687404025057077e-5
L0201,5.687404025057077e-5
G9589,5.687404025057077e-5
S22080A,5.687404025057077e-5
R29705,5.687404025057077e-5
S2241XD,5.687404025057077e-5
F449,5.687404025057077e-5
E8801,5.687404025057077e-5
D329,5.687404025057077e-5
Y834,5.687404025057077e-5
O8612,5.687404025057077e-5
Z9010,5.687404025057077e-5
I6200,5.687404025057077e-5
D6861,5.687404025057077e-5
K56609,5.687404025057077e-5
M62830,5.687404025057077e-5
O339,5.687404025057077e-5
O43193,5.687404025057077e-5
T8743,5.687404025057077e-5
M50123,5.687404025057077e-5
Q048,5.687404025057077e-5
R1032,5.687404025057077e-5
J986,5.687404025057077e-5
R0609,5.687404025057077e-5
K709,5.687404025057077e-5
T461X5A,5.687404025057077e-5
I8511,5.687404025057077e-5
S0240FA,5.687404025057077e-5
M25462,5.687404025057077e-5
L89314,5.687404025057077e-5
G610,5.687404025057077e-5
T465X5A,5.687404025057077e-5
K6389,5.687404025057077e-5
S0281XA,5.687404025057077e-5
M79672,5.687404025057077e-5
L7634,5.687404025057077e-5
V8669XA,5.687404025057077e-5
Z62811,5.687404025057077e-5
R29700,5.687404025057077e-5
F17213,5.687404025057077e-5
R1900,5.687404025057077e-5
Z608,5.687404025057077e-5
E038,5.687404025057077e-5
S42201A,4.874917735763209e-5
M726,4.874917735763209e-5
M4140,4.874917735763209e-5
S72322A,4.874917735763209e-5
T1491,4.874917735763209e-5
W000XXA,4.874917735763209e-5
G7000,4.874917735763209e-5
S0011XA,4.874917735763209e-5
R260,4.874917735763209e-5
R945,4.874917735763209e-5
I69951,4.874917735763209e-5
O164,4.874917735763209e-5
J180,4.874917735763209e-5
M50022,4.874917735763209e-5
K863,4.874917735763209e-5
G40A09,4.874917735763209e-5
Q234,4.874917735763209e-5
S81812A,4.874917735763209e-5
C7970,4.874917735763209e-5
M5431,4.874917735763209e-5
R946,4.874917735763209e-5
H5461,4.874917735763209e-5
T84033A,4.874917735763209e-5
L739,4.874917735763209e-5
S22069A,4.874917735763209e-5
K5080,4.874917735763209e-5
C717,4.874917735763209e-5
Y901,4.874917735763209e-5
R6259,4.874917735763209e-5
R400,4.874917735763209e-5
N028,4.874917735763209e-5
J36,4.874917735763209e-5
L259,4.874917735763209e-5
I824Z3,4.874917735763209e-5
G40814,4.874917735763209e-5
D849,4.874917735763209e-5
Z3A21,4.874917735763209e-5
T84030A,4.874917735763209e-5
O630,4.874917735763209e-5
M19032,4.874917735763209e-5
M8008XA,4.874917735763209e-5
Z3A01,4.874917735763209e-5
Z9689,4.874917735763209e-5
K8500,4.874917735763209e-5
O2302,4.874917735763209e-5
Z86011,4.874917735763209e-5
R3912,4.874917735763209e-5
B181,4.874917735763209e-5
T402X1A,4.874917735763209e-5
M868X8,4.874917735763209e-5
F458,4.874917735763209e-5
K602,4.874917735763209e-5
T8744,4.874917735763209e-5
R0982,4.874917735763209e-5
S12601A,4.874917735763209e-5
I484,4.874917735763209e-5
N130,4.874917735763209e-5
M533,4.874917735763209e-5
I609,4.874917735763209e-5
G930,4.874917735763209e-5
Y042XXA,4.874917735763209e-5
J1289,4.874917735763209e-5
K829,4.874917735763209e-5
K811,4.874917735763209e-5
M50222,4.874917735763209e-5
K5000,4.874917735763209e-5
D1809,4.874917735763209e-5
Q673,4.874917735763209e-5
M4626,4.874917735763209e-5
J1008,4.874917735763209e-5
S32010A,4.874917735763209e-5
S7221XA,4.874917735763209e-5
B960,4.874917735763209e-5
O722,4.874917735763209e-5
I5040,4.874917735763209e-5
I314,4.874917735763209e-5
Z3A24,4.874917735763209e-5
L821,4.062431446469341e-5
T84216A,4.062431446469341e-5
M6008,4.062431446469341e-5
L02612,4.062431446469341e-5
K56600,4.062431446469341e-5
I501,4.062431446469341e-5
F4542,4.062431446469341e-5
O99113,4.062431446469341e-5
A409,4.062431446469341e-5
A080,4.062431446469341e-5
K4020,4.062431446469341e-5
F1024,4.062431446469341e-5
I97638,4.062431446469341e-5
S0512XA,4.062431446469341e-5
N3010,4.062431446469341e-5
K562,4.062431446469341e-5
K561,4.062431446469341e-5
T8571XA,4.062431446469341e-5
M6250,4.062431446469341e-5
M4624,4.062431446469341e-5
L97229,4.062431446469341e-5
D66,4.062431446469341e-5
Y92003,4.062431446469341e-5
I82B11,4.062431446469341e-5
M50223,4.062431446469341e-5
Z3A23,4.062431446469341e-5
S80812A,4.062431446469341e-5
S72142D,4.062431446469341e-5
H5501,4.062431446469341e-5
G600,4.062431446469341e-5
K7210,4.062431446469341e-5
S81012A,4.062431446469341e-5
J852,4.062431446469341e-5
B259,4.062431446469341e-5
S72012A,4.062431446469341e-5
I69318,4.062431446469341e-5
R253,4.062431446469341e-5
Z430,4.062431446469341e-5
T79A11A,4.062431446469341e-5
N3091,4.062431446469341e-5
L539,4.062431446469341e-5
Z8507,4.062431446469341e-5
I82890,4.062431446469341e-5
K9423,4.062431446469341e-5
T402X2A,4.062431446469341e-5
I69920,4.062431446469341e-5
F802,4.062431446469341e-5
K658,4.062431446469341e-5
M4125,4.062431446469341e-5
Z3A19,4.062431446469341e-5
T404X1A,4.062431446469341e-5
S22060A,4.062431446469341e-5
Z62819,4.062431446469341e-5
J61,4.062431446469341e-5
O321XX1,4.062431446469341e-5
K388,4.062431446469341e-5
B179,4.062431446469341e-5
L89224,4.062431446469341e-5
L89214,4.062431446469341e-5
S42291A,4.062431446469341e-5
B0229,4.062431446469341e-5
T391X1A,4.062431446469341e-5
W458XXA,4.062431446469341e-5
F3189,4.062431446469341e-5
N993,4.062431446469341e-5
Z9622,4.062431446469341e-5
M24572,4.062431446469341e-5
T8641,4.062431446469341e-5
L89893,4.062431446469341e-5
O26892,4.062431446469341e-5
P590,4.062431446469341e-5
R233,4.062431446469341e-5
H05011,4.062431446469341e-5
T40601A,4.062431446469341e-5
S069X1A,4.062431446469341e-5
D124,4.062431446469341e-5
S7001XA,4.062431446469341e-5
I1311,4.062431446469341e-5
Z5112,4.062431446469341e-5
V4949XA,4.062431446469341e-5
T82330A,4.062431446469341e-5
T8452XA,4.062431446469341e-5
K8070,4.062431446469341e-5
Z8052,4.062431446469341e-5
B850,4.062431446469341e-5
T8621,4.062431446469341e-5
S143XXA,4.062431446469341e-5
O99612,4.062431446469341e-5
T383X1A,3.249945157175473e-5
S32302A,3.249945157175473e-5
C7B8,3.249945157175473e-5
Z8742,3.249945157175473e-5
M7022,3.249945157175473e-5
Z609,3.249945157175473e-5
N365,3.249945157175473e-5
G720,3.249945157175473e-5
V134XXA,3.249945157175473e-5
L02512,3.249945157175473e-5
J410,3.249945157175473e-5
O8620,3.249945157175473e-5
O629,3.249945157175473e-5
S21111A,3.249945157175473e-5
K7589,3.249945157175473e-5
I7090,3.249945157175473e-5
Z85841,3.249945157175473e-5
T84023A,3.249945157175473e-5
L80,3.249945157175473e-5
O99281,3.249945157175473e-5
N39490,3.249945157175473e-5
N312,3.249945157175473e-5
N62,3.249945157175473e-5
Z8639,3.249945157175473e-5
S82202A,3.249945157175473e-5
S42211A,3.249945157175473e-5
V499XXD,3.249945157175473e-5
I888,3.249945157175473e-5
L97329,3.249945157175473e-5
D702,3.249945157175473e-5
A5901,3.249945157175473e-5
S52571A,3.249945157175473e-5
E0520,3.249945157175473e-5
F068,3.249945157175473e-5
M25761,3.249945157175473e-5
I69192,3.249945157175473e-5
Q753,3.249945157175473e-5
S5011XA,3.249945157175473e-5
Q8901,3.249945157175473e-5
N888,3.249945157175473e-5
J9509,3.249945157175473e-5
F849,3.249945157175473e-5
F6089,3.249945157175473e-5
C880,3.249945157175473e-5
S32512A,3.249945157175473e-5
S70211A,3.249945157175473e-5
S0266XB,3.249945157175473e-5
R402222,3.249945157175473e-5
X788XXA,3.249945157175473e-5
S2691XA,3.249945157175473e-5
I82812,3.249945157175473e-5
F6081,3.249945157175473e-5
E1051,3.249945157175473e-5
S52202A,3.249945157175473e-5
M7521,3.249945157175473e-5
M459,3.249945157175473e-5
W12XXXA,3.249945157175473e-5
Q851,3.249945157175473e-5
Y92091,3.249945157175473e-5
S8251XA,3.249945157175473e-5
S40011A,3.249945157175473e-5
M4120,3.249945157175473e-5
S81011A,3.249945157175473e-5
K8080,3.249945157175473e-5
M5441,3.249945157175473e-5
S42021A,3.249945157175473e-5
Y0889XA,3.249945157175473e-5
S36438A,3.249945157175473e-5
S72002D,3.249945157175473e-5
Z9852,3.249945157175473e-5
I76,3.249945157175473e-5
Z3A17,3.249945157175473e-5
N13729,3.249945157175473e-5
R292,3.249945157175473e-5
L930,3.249945157175473e-5
R931,3.249945157175473e-5
S42111A,3.249945157175473e-5
S36039A,3.249945157175473e-5
I82431,3.249945157175473e-5
F1111,3.249945157175473e-5
O1403,3.249945157175473e-5
W132XXA,3.249945157175473e-5
I4430,3.249945157175473e-5
F439,3.249945157175473e-5
T84031A,3.249945157175473e-5
R61,3.249945157175473e-5
Q046,3.249945157175473e-5
G360,3.249945157175473e-5
O26891,3.249945157175473e-5
M311,3.249945157175473e-5
J3501,3.249945157175473e-5
F15129,3.249945157175473e-5
L280,3.249945157175473e-5
L219,3.249945157175473e-5
I2129,3.249945157175473e-5
F1990,3.249945157175473e-5
W268XXA,3.249945157175473e-5
Z3A25,3.249945157175473e-5
S32401A,3.249945157175473e-5
M5010,3.249945157175473e-5
Q9389,3.249945157175473e-5
M818,3.249945157175473e-5
J0410,3.249945157175473e-5
B369,3.249945157175473e-5
R402343,3.249945157175473e-5
F325,3.249945157175473e-5
S40811A,3.249945157175473e-5
C222,3.249945157175473e-5
M793,3.249945157175473e-5
B9629,3.249945157175473e-5
V2988XA,3.249945157175473e-5
R143,3.249945157175473e-5
S3633XA,3.249945157175473e-5
Z510,3.249945157175473e-5
Z3A22,3.249945157175473e-5
A048,3.249945157175473e-5
O26843,3.249945157175473e-5
M75102,3.249945157175473e-5
C411,3.249945157175473e-5
O731,3.249945157175473e-5
D708,3.249945157175473e-5
Z806,3.249945157175473e-5
G5603,2.4374588678816045e-5
R0489,2.4374588678816045e-5
T83510A,2.4374588678816045e-5
R232,2.4374588678816045e-5
C6290,2.4374588678816045e-5
S82871B,2.4374588678816045e-5
K089,2.4374588678816045e-5
Z79810,2.4374588678816045e-5
O468X3,2.4374588678816045e-5
O4592,2.4374588678816045e-5
S83511A,2.4374588678816045e-5
E269,2.4374588678816045e-5
F10121,2.4374588678816045e-5
S72145A,2.4374588678816045e-5
T378X5A,2.4374588678816045e-5
Y92219,2.4374588678816045e-5
M6289,2.4374588678816045e-5
H70001,2.4374588678816045e-5
I4439,2.4374588678816045e-5
C651,2.4374588678816045e-5
D432,2.4374588678816045e-5
O99411,2.4374588678816045e-5
H4901,2.4374588678816045e-5
Z86018,2.4374588678816045e-5
G8221,2.4374588678816045e-5
E089,2.4374588678816045e-5
Z95811,2.4374588678816045e-5
J9311,2.4374588678816045e-5
S12001A,2.4374588678816045e-5
K5700,2.4374588678816045e-5
O2402,2.4374588678816045e-5
S36899A,2.4374588678816045e-5
R8290,2.4374588678816045e-5
F633,2.4374588678816045e-5
Z8579,2.4374588678816045e-5
O715,2.4374588678816045e-5
S06349A,2.4374588678816045e-5
B377,2.4374588678816045e-5
S02609A,2.4374588678816045e-5
O872,2.4374588678816045e-5
D61811,2.4374588678816045e-5
J383,2.4374588678816045e-5
M9711XA,2.4374588678816045e-5
M75121,2.4374588678816045e-5
S72352A,2.4374588678816045e-5
Z331,2.4374588678816045e-5
H05012,2.4374588678816045e-5
M65862,2.4374588678816045e-5
Q763,2.4374588678816045e-5
O99351,2.4374588678816045e-5
Z89429,2.4374588678816045e-5
S70311A,2.4374588678816045e-5
S52301A,2.4374588678816045e-5
I825Z1,2.4374588678816045e-5
Q7649,2.4374588678816045e-5
T83028A,2.4374588678816045e-5
K610,2.4374588678816045e-5
L89319,2.4374588678816045e-5
C678,2.4374588678816045e-5
Y92231,2.4374588678816045e-5
Q044,2.4374588678816045e-5
N4889,2.4374588678816045e-5
M6702,2.4374588678816045e-5
H4010X0,2.4374588678816045e-5
S82042A,2.4374588678816045e-5
I6782,2.4374588678816045e-5
S1191XA,2.4374588678816045e-5
Y798,2.4374588678816045e-5
I97618,2.4374588678816045e-5
R638,2.4374588678816045e-5
S60512A,2.4374588678816045e-5
S82452A,2.4374588678816045e-5
I25719,2.4374588678816045e-5
T450X1A,2.4374588678816045e-5
N644,2.4374588678816045e-5
R561,2.4374588678816045e-5
Q232,2.4374588678816045e-5
K9049,2.4374588678816045e-5
E1040,2.4374588678816045e-5
W5529XA,2.4374588678816045e-5
Z48815,2.4374588678816045e-5
M1380,2.4374588678816045e-5
Z8279,2.4374588678816045e-5
S37812A,2.4374588678816045e-5
M25461,2.4374588678816045e-5
D529,2.4374588678816045e-5
M41129,2.4374588678816045e-5
G8389,2.4374588678816045e-5
S02641A,2.4374588678816045e-5
H9313,2.4374588678816045e-5
I69328,2.4374588678816045e-5
Y92017,2.4374588678816045e-5
L0501,2.4374588678816045e-5
T22051A,2.4374588678816045e-5
C7971,2.4374588678816045e-5
V2949XA,2.4374588678816045e-5
P0738,2.4374588678816045e-5
Z79811,2.4374588678816045e-5
E099,2.4374588678816045e-5
F4001,2.4374588678816045e-5
M10072,2.4374588678816045e-5
I950,2.4374588678816045e-5
Z4001,2.4374588678816045e-5
F71,2.4374588678816045e-5
M41126,2.4374588678816045e-5
S12530A,2.4374588678816045e-5
L511,2.4374588678816045e-5
K274,2.4374588678816045e-5
S70312A,2.4374588678816045e-5
S92334A,2.4374588678816045e-5
G94,2.4374588678816045e-5
H9041,2.4374588678816045e-5
S02412A,2.4374588678816045e-5
G039,2.4374588678816045e-5
K50814,1.6249725785877365e-5
Z79818,1.6249725785877365e-5
T859XXA,1.6249725785877365e-5
Q6531,1.6249725785877365e-5
